text,label,lang,category,template_id,source
"Hamare VIP group me judein, 200% return paayein! RupeeFast me Rs 50,000 jama karein aur 7 din me paisa double: https://kyc-update.top/now",1,hi_rom,investment_crypto,72,synthetic_seed_v1
"Your parcel is held at customs. Pay Rs 1,250 clearance fee within 24 hours or it will be returned: https://hdfc-rewards.click/claim",1,en,delivery_scam,18,synthetic_seed_v1
"प्रिय उपभोक्ता, बिल अपडेट न होने के कारण आज रात आपकी बिजली काट दी जाएगी। तुरंत 9876543210 पर संपर्क करें https://kyc-update.top/now",1,hi_dev,electricity,23,synthetic_seed_v1
"CBI se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 1,250 verification account me bhejiye: https://hdfc-rewards.click/claim",1,hi_rom,digital_arrest,52,synthetic_seed_v1
"You have received Rs 1,00,000 from Suresh via UPI. -SBI",0,en,upi_legit,87,synthetic_seed_v1
"Congrats! Your loan of Rs 9,999 is pre-approved with zero documents. Download TradeMax and get instant cash: https://hdfc-rewards.click/claim",1,en,instant_loan_app,55,synthetic_seed_v1
घर बैठे रोज रु 499 कमाएं! सीटें सीमित हैं। छोटी सी फीस देकर अभी रजिस्टर करें: https://rbi-refund.gq/form,1,hi_dev,job_scam,26,synthetic_seed_v1
"Dear Meena, your Yes Bank account is suspended. Complete KYC immediately or your account will be blocked: http://bit.ly/win-cash",1,en,kyc,0,synthetic_seed_v1
"You have received Rs 1,00,000 from customer via UPI. -Paytm",0,en,upi_legit,87,synthetic_seed_v1
"Badhai ho! Aap Yes Bank lucky draw me Rs 2,00,000 jeet gaye hain. Abhi claim karein: https://hdfc-rewards.click/claim",1,hi_rom,lottery,12,synthetic_seed_v1
This is Customs Department. Your bank account is linked to a money-laundering case. You are under digital arrest. Stay on this video call and transfer Rs 750 to the verification account or be arrested: https://secure-bank-login.xyz,1,en,digital_arrest,50,synthetic_seed_v1
"ICICI se: account verify karne ke liye OTP 705621 abhi share karein, nahi to account band ho jayega.",1,hi_rom,otp_scam,8,synthetic_seed_v1
"Paytm support here. We noticed a failed transaction. To reverse it, share the OTP 650017 or install our app from http://sbi-verify.xyz/login. Call 1800111.",1,en,fake_customer_care,67,synthetic_seed_v1
Axis support se. Aapka transaction fail hua hai. Reverse karne ke liye OTP 705621 batayein ya http://sbi-verify.xyz/login se app install karein. Call 9876543210.,1,hi_rom,fake_customer_care,68,synthetic_seed_v1
வாழ்த்துக்கள்! நீங்கள் Yes Bank லக்கி டிராவில் ரூ 499 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: http://icici-netbanking.online/auth,1,ta,lottery,114,synthetic_seed_v1
"ICICI sale shuru! Agli kharidari par 1,250 ki chhoot. Abhi kharidein https://netbanking.hdfcbank.com",0,hi_rom,promo,37,synthetic_seed_v1
Your ICICI reward points worth Rs 999 expire TODAY. Redeem instantly here: http://paytm-kyc.link/verify,1,en,reward_points_expiry,75,synthetic_seed_v1
Aapka courier customs me ruka hai. 24 ghante me Rs 999 fees bharein warna wapas chala jayega: https://rbi-refund.gq/form,1,hi_rom,delivery_scam,19,synthetic_seed_v1
Axis பாதுகாப்பு: உங்கள் கணக்கை சரிபார்க்க OTP 482913 ஐ உடனே பகிரவும் இல்லையெனில் முடக்கப்படும்.,1,ta,otp_scam,113,synthetic_seed_v1
Your FedEx parcel is held at customs and contains banned items. Pay Rs 499 clearance within 24 hours or face legal action: http://sbi-verify.xyz/login,1,en,courier_parcel_scam,59,synthetic_seed_v1
"बधाई हो! आप SBI लकी ड्रॉ में रु 50,000 जीत गए हैं। अभी इनाम क्लेम करें: https://hdfc-rewards.click/claim",1,hi_dev,lottery,13,synthetic_seed_v1
"आपका रु 9,999 का रिफंड लंबित है। इसे पाने के लिए बैंक विवरण सत्यापित करें: http://icici-netbanking.online/auth",1,hi_dev,refund,17,synthetic_seed_v1
"PhonePe security alert: share the OTP 482913 sent to your phone to verify your account, else it will be deactivated.",1,en,otp_scam,7,synthetic_seed_v1
705621 aapka DigiLocker login OTP hai. 10 minute valid. Kisi ko na batayein. https://onlinesbi.sbi,0,hi_rom,govt_service_legit,94,synthetic_seed_v1
"आपका कूरियर कस्टम में रुका है और इसमें प्रतिबंधित सामान है। 24 घंटे में रु 9,999 क्लीयरेंस भरें वरना कानूनी कार्रवाई होगी: http://bit.ly/win-cash",1,hi_dev,courier_parcel_scam,61,synthetic_seed_v1
"ஹாய் Arjun, நாளை மதியம் 1 மணிக்கு சந்திக்கலாமா?",0,ta,chat,49,synthetic_seed_v1
Reminder: your electricity bill of Rs 499 is due on 5th. Pay via the official app https://paytm.com,0,en,bill_legit,42,synthetic_seed_v1
"आपका पार्सल कस्टम में रुका है। 24 घंटे में रु 50,000 शुल्क भरें अन्यथा वापस भेज दिया जाएगा: http://icici-netbanking.online/auth",1,hi_dev,delivery_scam,20,synthetic_seed_v1
"Dear customer, your Axis account is suspended. Complete KYC immediately or your account will be blocked: https://secure-bank-login.xyz",1,en,kyc,0,synthetic_seed_v1
Paytm Sale is live! Flat 750 off on your next purchase. Shop now at https://netbanking.hdfcbank.com,0,en,promo,36,synthetic_seed_v1
"प्रिय ग्राहक, आपके खाते XXXXX3917 में रु 499 जमा हुए। उपलब्ध शेष अपडेट किया गया। -PhonePe",0,hi_dev,txn_alert,30,synthetic_seed_v1
"प्रिय ग्राहक, आपके खाते XXXXX8830 में रु 499 जमा हुए। उपलब्ध शेष अपडेट किया गया। -SBI",0,hi_dev,txn_alert,30,synthetic_seed_v1
"வாழ்த்துக்கள்! நீங்கள் Kotak லக்கி டிராவில் ரூ 1,250 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: http://sbi-verify.xyz/login",1,ta,lottery,14,synthetic_seed_v1
338190 is your OTP for Axis login. Do NOT share it with anyone. -Axis,0,en,otp_legit,32,synthetic_seed_v1
"Hi, your appointment with Dr. Priya is confirmed for Monday 11 AM at the clinic.",0,en,everyday_legit,96,synthetic_seed_v1
"Hey Suresh, are we still meeting for lunch at 1pm tomorrow?",0,en,chat,45,synthetic_seed_v1
Your Axis reward points worth Rs 750 expire TODAY. Redeem instantly here: http://sbi-verify.xyz/login,1,en,reward_points_expiry,75,synthetic_seed_v1
"Dear consumer, your electricity will be disconnected tonight as your bill is not updated. Call 18001234 immediately https://secure-bank-login.xyz",1,en,electricity,21,synthetic_seed_v1
Your parcel is held at customs. Pay Rs 750 clearance fee within 24 hours or it will be returned: http://icici-netbanking.online/auth,1,en,delivery_scam,18,synthetic_seed_v1
Kotak सपोर्ट से। आपका लेनदेन विफल हुआ है। इसे वापस करने के लिए OTP 482913 बताएं या https://rbi-refund.gq/form से ऐप इंस्टॉल करें। कॉल 08041234567।,1,hi_dev,fake_customer_care,69,synthetic_seed_v1
"உங்கள் ரூ 1,250 திரும்பப் பெற UPI கோரிக்கையை அங்கீகரித்து UPI பின்னை உள்ளிடவும்: http://bit.ly/win-cash",1,ta,upi_collect_scam,66,synthetic_seed_v1
991204 உங்கள் Kotak உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -Kotak,0,ta,otp_legit,35,synthetic_seed_v1
338190 is your OTP for DigiLocker login. Valid for 10 minutes. Do not share it. https://www.icicibank.com,0,en,govt_service_legit,93,synthetic_seed_v1
Congrats! Your loan of Rs 999 is pre-approved with zero documents. Download QuickRupee and get instant cash: http://sbi-verify.xyz/login,1,en,instant_loan_app,55,synthetic_seed_v1
"Dear consumer, your electricity will be disconnected tonight as your bill is not updated. Call 18001234 immediately http://sbi-verify.xyz/login",1,en,electricity,21,synthetic_seed_v1
705621 is your OTP for DigiLocker login. Valid for 10 minutes. Do not share it. https://onlinesbi.sbi,0,en,govt_service_legit,93,synthetic_seed_v1
"To RECEIVE your refund of Rs 999, approve the UPI request and enter your UPI PIN now: https://kyc-update.top/now",1,en,upi_collect_scam,63,synthetic_seed_v1
உங்கள் KYC நிலுவையில் இருப்பதால் இன்றிரவு மின் இணைப்பு துண்டிக்கப்படும். இப்போது புதுப்பிக்கவும் அல்லது 18001234 ஐ அழைக்கவும்: http://paytm-kyc.link/verify,1,ta,utility_kyc,82,synthetic_seed_v1
"உங்கள் ரூ 9,999 திரும்பப் பெற UPI கோரிக்கையை அங்கீகரித்து UPI பின்னை உள்ளிடவும்: https://hdfc-rewards.click/claim",1,ta,upi_collect_scam,66,synthetic_seed_v1
"PhonePe se: account verify karne ke liye OTP 650017 abhi share karein, nahi to account band ho jayega.",1,hi_rom,otp_scam,8,synthetic_seed_v1
"உங்கள் ரூ 2,00,000 திரும்பப் பணம் நிலுவையில் உள்ளது. பெற வங்கி விவரங்களை சரிபார்க்கவும்: https://hdfc-rewards.click/claim",1,ta,refund,115,synthetic_seed_v1
HDFC சலுகை! இன்று எலெக்ட்ரானிக்ஸ் பொருட்களில் தள்ளுபடி. இப்போது வாங்குங்கள்: https://onlinesbi.sbi,0,ta,promo,118,synthetic_seed_v1
உங்கள் பார்சல் சுங்கத்தில் தடைசெய்யப்பட்ட பொருட்களுடன் நிறுத்தப்பட்டுள்ளது. 24 மணி நேரத்தில் ரூ 499 செலுத்தவும் இல்லையெனில் சட்ட நடவடிக்கை: http://bit.ly/win-cash,1,ta,courier_parcel_scam,62,synthetic_seed_v1
"Kotak सेल लाइव है! अगली खरीद पर 9,999 की छूट। अभी खरीदें https://paytm.com",0,hi_dev,promo,38,synthetic_seed_v1
"உங்கள் கணக்கு XXXXX8830 இல் ரூ 2,00,000 வரவு வைக்கப்பட்டது. இருப்பு புதுப்பிக்கப்பட்டது. -Kotak",0,ta,txn_alert,31,synthetic_seed_v1
வாழ்த்துக்கள்! நீங்கள் ICICI லக்கி டிராவில் ரூ 999 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: http://sbi-verify.xyz/login,1,ta,lottery,114,synthetic_seed_v1
705621 உங்கள் Paytm உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -Paytm,0,ta,otp_legit,117,synthetic_seed_v1
"Your refund of Rs 50,000 is pending. Verify your bank details to receive it: https://rbi-refund.gq/form",1,en,refund,15,synthetic_seed_v1
PhonePe सपोर्ट से। आपका लेनदेन विफल हुआ है। इसे वापस करने के लिए OTP 482913 बताएं या https://kyc-update.top/now से ऐप इंस्टॉल करें। कॉल 18001234।,1,hi_dev,fake_customer_care,69,synthetic_seed_v1
"Yaad dilaye: aapka Rs 2,00,000 ka bijli bill 5 tarikh ko due hai. Official app se bharein https://netbanking.hdfcbank.com",0,hi_rom,bill_legit,43,synthetic_seed_v1
"अपना रु 1,250 रिफंड पाने के लिए UPI रिक्वेस्ट अप्रूव करें और UPI पिन डालें: http://paytm-kyc.link/verify",1,hi_dev,upi_collect_scam,65,synthetic_seed_v1
"आपका कूरियर कस्टम में रुका है और इसमें प्रतिबंधित सामान है। 24 घंटे में रु 50,000 क्लीयरेंस भरें वरना कानूनी कार्रवाई होगी: http://bit.ly/win-cash",1,hi_dev,courier_parcel_scam,61,synthetic_seed_v1
"நான் ராணுவ அதிகாரி, உங்கள் OLX பொருள் வேண்டும். ரூ 1,00,000 QR மூலம் அனுப்புகிறேன், பெற ஸ்கேன் செய்து அங்கீகரிக்கவும்: http://icici-netbanking.online/auth",1,ta,marketplace_qr_scam,86,synthetic_seed_v1
आपका ऑर्डर डिलीवरी के लिए निकल गया है। डिलीवरी एजेंट को OTP 705621 दें। ट्रैक करें: https://paytm.com,0,hi_dev,ecommerce_legit,92,synthetic_seed_v1
Badhai! Aapka Rs 750 ka loan bina document ke approve ho gaya. InstaPaisa download karein aur turant paisa payein: http://bit.ly/win-cash,1,hi_rom,instant_loan_app,56,synthetic_seed_v1
"Aapka courier customs me ruka hai, isme banned saman hai. 24 ghante me Rs 999 clearance bhare warna legal action hoga: https://rbi-refund.gq/form",1,hi_rom,courier_parcel_scam,60,synthetic_seed_v1
"PhonePe सेल लाइव है! अगली खरीद पर 1,250 की छूट। अभी खरीदें https://www.icicibank.com",0,hi_dev,promo,38,synthetic_seed_v1
705621 आपका DigiLocker लॉगिन OTP है। 10 मिनट के लिए वैध। किसी को न बताएं। https://www.amazon.in,0,hi_dev,govt_service_legit,95,synthetic_seed_v1
"Reminder: your electricity bill of Rs 9,999 is due on 5th. Pay via the official app https://www.amazon.in",0,en,bill_legit,42,synthetic_seed_v1
"प्रिय ग्राहक, आपके खाते XXXXX0571 में रु 750 जमा हुए। उपलब्ध शेष अपडेट किया गया। -Kotak",0,hi_dev,txn_alert,30,synthetic_seed_v1
"To RECEIVE your refund of Rs 1,250, approve the UPI request and enter your UPI PIN now: https://kyc-update.top/now",1,en,upi_collect_scam,63,synthetic_seed_v1
"customer, நாளை காலை 10 மணிக்கு கூட்டம் உள்ளது, சரியான நேரத்தில் வாருங்கள்.",0,ta,everyday_legit,109,synthetic_seed_v1
"Mumbai Police se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 50,000 verification account me bhejiye: https://secure-bank-login.xyz",1,hi_rom,digital_arrest,52,synthetic_seed_v1
अनुस्मारक: आपका रु 499 का बिजली बिल 5 तारीख को देय है। आधिकारिक ऐप से भुगतान करें https://www.icicibank.com,0,hi_dev,bill_legit,44,synthetic_seed_v1
"आपको Rahul से UPI के माध्यम से रु 1,00,000 प्राप्त हुए हैं। -Kotak",0,hi_dev,upi_legit,89,synthetic_seed_v1
"Your FedEx parcel is held at customs and contains banned items. Pay Rs 9,999 clearance within 24 hours or face legal action: https://rbi-refund.gq/form",1,en,courier_parcel_scam,59,synthetic_seed_v1
Rs 750 debited from A/C XXXXX7766 for UPI payment. Not you? Call 08041234567. -HDFC,0,en,txn_alert,28,synthetic_seed_v1
உங்கள் KYC நிலுவையில் இருப்பதால் இன்றிரவு மின் இணைப்பு துண்டிக்கப்படும். இப்போது புதுப்பிக்கவும் அல்லது 08041234567 ஐ அழைக்கவும்: http://bit.ly/win-cash,1,ta,utility_kyc,82,synthetic_seed_v1
"Dear Rahul, your A/C XXXXX0571 is credited with Rs 9,999 on 27JUN. Avl Bal updated. -HDFC",0,en,txn_alert,27,synthetic_seed_v1
"मैं आर्मी अफसर हूं, आपका OLX सामान चाहिए। रु 9,999 QR से भेज रहा हूं, पाने के लिए स्कैन करके अप्रूव करें: https://rbi-refund.gq/form",1,hi_dev,marketplace_qr_scam,85,synthetic_seed_v1
"Income Tax Department notice: a parcel with illegal items was seized in your name. Call 08041234567 immediately and do NOT disconnect. Pay Rs 1,250 for case clearance: https://secure-bank-login.xyz",1,en,digital_arrest,51,synthetic_seed_v1
"CBI se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 999 verification account me bhejiye: https://rbi-refund.gq/form",1,hi_rom,digital_arrest,52,synthetic_seed_v1
"Work from home and earn Rs 2,00,000 daily! Limited seats. Register now with a small fee: https://secure-bank-login.xyz",1,en,job_scam,24,synthetic_seed_v1
"ரூ 50,000 மதிப்புள்ள உங்கள் PhonePe வெகுமதி புள்ளிகள் இன்று காலாவதியாகின்றன. இப்போது மீட்டெடுக்கவும்: https://rbi-refund.gq/form",1,ta,reward_points_expiry,78,synthetic_seed_v1
"Rs 1,250 debited from A/C XXXXX1042 for UPI payment. Not you? Call 1800111. -SBI",0,en,txn_alert,28,synthetic_seed_v1
991204 आपका DigiLocker लॉगिन OTP है। 10 मिनट के लिए वैध। किसी को न बताएं। https://onlinesbi.sbi,0,hi_dev,govt_service_legit,95,synthetic_seed_v1
உங்கள் ICICI கணக்கு முடக்கப்படும். உடனே KYC புதுப்பிக்கவும் இல்லையெனில் கணக்கு நிரந்தரமாக மூடப்படும்: https://rbi-refund.gq/form,1,ta,kyc,112,synthetic_seed_v1
"Narcotics Control Bureau se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 9,999 verification account me bhejiye: http://paytm-kyc.link/verify",1,hi_rom,digital_arrest,52,synthetic_seed_v1
"Main Army officer hoon, aapka OLX saman chahiye. Rs 50,000 QR se bhej raha hoon, receive karne ke liye scan karke approve karein: http://sbi-verify.xyz/login",1,hi_rom,marketplace_qr_scam,84,synthetic_seed_v1
"வாழ்த்துக்கள்! நீங்கள் Yes Bank லக்கி டிராவில் ரூ 9,999 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: https://rbi-refund.gq/form",1,ta,lottery,114,synthetic_seed_v1
650017 aapka Kotak login OTP hai. Ise kisi ke saath share na karein. -Kotak,0,hi_rom,otp_legit,33,synthetic_seed_v1
"Your FedEx parcel is held at customs and contains banned items. Pay Rs 1,250 clearance within 24 hours or face legal action: http://bit.ly/win-cash",1,en,courier_parcel_scam,59,synthetic_seed_v1
482913 is your OTP for DigiLocker login. Valid for 10 minutes. Do not share it. https://www.amazon.in,0,en,govt_service_legit,93,synthetic_seed_v1
Yaad dilaye: aapka Rs 499 ka bijli bill 5 tarikh ko due hai. Official app se bharein https://onlinesbi.sbi,0,hi_rom,bill_legit,43,synthetic_seed_v1
"यह CBI है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 1,00,000 वेरिफिकेशन खाते में भेजें: https://rbi-refund.gq/form",1,hi_dev,digital_arrest,53,synthetic_seed_v1
जरूरी सूचना: आपका Paytm खाता XXXXX1042 केवाईसी अधूरी होने के कारण बंद किया जा रहा है। अभी सत्यापित करें http://sbi-verify.xyz/login,1,hi_dev,kyc,5,synthetic_seed_v1
Join our VIP group and earn 200% returns! Deposit Rs 750 in LoanKamao and double your money in 7 days: http://paytm-kyc.link/verify,1,en,investment_crypto,71,synthetic_seed_v1
PhonePe ஆதரவு. உங்கள் பரிவர்த்தனை தோல்வியடைந்தது. மாற்ற OTP 991204 பகிரவும் அல்லது https://hdfc-rewards.click/claim இல் இருந்து செயலியை நிறுவவும். 18001234 ஐ அழைக்கவும்.,1,ta,fake_customer_care,70,synthetic_seed_v1
ICICI support se. Aapka transaction fail hua hai. Reverse karne ke liye OTP 650017 batayein ya https://kyc-update.top/now se app install karein. Call 1800111.,1,hi_rom,fake_customer_care,68,synthetic_seed_v1
991204 aapka DigiLocker login OTP hai. 10 minute valid. Kisi ko na batayein. https://www.amazon.in,0,hi_rom,govt_service_legit,94,synthetic_seed_v1
"Dear ग्राहक, your A/C XXXXX1042 is credited with Rs 499 on 27JUN. Avl Bal updated. -Yes Bank",0,en,txn_alert,27,synthetic_seed_v1
"मैं आर्मी अफसर हूं, आपका OLX सामान चाहिए। रु 50,000 QR से भेज रहा हूं, पाने के लिए स्कैन करके अप्रूव करें: https://secure-bank-login.xyz",1,hi_dev,marketplace_qr_scam,85,synthetic_seed_v1
"HDFC security alert: share the OTP 482913 sent to your phone to verify your account, else it will be deactivated.",1,en,otp_scam,7,synthetic_seed_v1
ரூ 499 மதிப்புள்ள உங்கள் ICICI வெகுமதி புள்ளிகள் இன்று காலாவதியாகின்றன. இப்போது மீட்டெடுக்கவும்: http://sbi-verify.xyz/login,1,ta,reward_points_expiry,78,synthetic_seed_v1
"Axis sale shuru! Agli kharidari par 2,00,000 ki chhoot. Abhi kharidein https://paytm.com",0,hi_rom,promo,37,synthetic_seed_v1
"I am an Army officer interested in your OLX item. I will send Rs 1,00,000 via this QR — just scan and approve to receive the money: http://sbi-verify.xyz/login",1,en,marketplace_qr_scam,83,synthetic_seed_v1
Your electricity connection will be disconnected tonight as your KYC is pending. Update now or call 1800111: https://hdfc-rewards.click/claim,1,en,utility_kyc,79,synthetic_seed_v1
"எங்கள் VIP குழுவில் சேருங்கள், 200% லாபம்! LoanKamao இல் ரூ 1,00,000 டெபாசிட் செய்து 7 நாட்களில் பணத்தை இரட்டிப்பாக்குங்கள்: https://rbi-refund.gq/form",1,ta,investment_crypto,74,synthetic_seed_v1
"Dear consumer, your electricity will be disconnected tonight as your bill is not updated. Call 9876543210 immediately http://paytm-kyc.link/verify",1,en,electricity,21,synthetic_seed_v1
Aapka order delivery ke liye nikal gaya hai. Delivery agent ko OTP 650017 dein. Track: https://netbanking.hdfcbank.com,0,hi_rom,ecommerce_legit,91,synthetic_seed_v1
"Customs Department se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 2,00,000 verification account me bhejiye: https://secure-bank-login.xyz",1,hi_rom,digital_arrest,52,synthetic_seed_v1
"मैं आर्मी अफसर हूं, आपका OLX सामान चाहिए। रु 50,000 QR से भेज रहा हूं, पाने के लिए स्कैन करके अप्रूव करें: http://icici-netbanking.online/auth",1,hi_dev,marketplace_qr_scam,85,synthetic_seed_v1
Priya Kotak account band ho jayega! Turant KYC update karo varna account block ho jayega: http://paytm-kyc.link/verify,1,hi_rom,kyc,2,synthetic_seed_v1
TRAI notice: a parcel with illegal items was seized in your name. Call 9876543210 immediately and do NOT disconnect. Pay Rs 999 for case clearance: https://hdfc-rewards.click/claim,1,en,digital_arrest,51,synthetic_seed_v1
"बधाई! आपका रु 1,00,000 का लोन बिना दस्तावेज़ के मंज़ूर हो गया। CashBee डाउनलोड करें और तुरंत पैसे पाएं: http://icici-netbanking.online/auth",1,hi_dev,instant_loan_app,57,synthetic_seed_v1
Badhai! Aapka Rs 499 ka loan bina document ke approve ho gaya. QuickRupee download karein aur turant paisa payein: https://kyc-update.top/now,1,hi_rom,instant_loan_app,56,synthetic_seed_v1
"வாழ்த்துக்கள்! நீங்கள் SBI லக்கி டிராவில் ரூ 50,000 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: http://sbi-verify.xyz/login",1,ta,lottery,14,synthetic_seed_v1
வாழ்த்துக்கள்! நீங்கள் SBI லக்கி டிராவில் ரூ 750 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: https://rbi-refund.gq/form,1,ta,lottery,114,synthetic_seed_v1
Your FedEx parcel is held at customs and contains banned items. Pay Rs 750 clearance within 24 hours or face legal action: http://sbi-verify.xyz/login,1,en,courier_parcel_scam,59,synthetic_seed_v1
"SBI security alert: share the OTP 705621 sent to your phone to verify your account, else it will be deactivated.",1,en,otp_scam,7,synthetic_seed_v1
"मैं आर्मी अफसर हूं, आपका OLX सामान चाहिए। रु 1,250 QR से भेज रहा हूं, पाने के लिए स्कैन करके अप्रूव करें: https://kyc-update.top/now",1,hi_dev,marketplace_qr_scam,85,synthetic_seed_v1
உங்கள் PhonePe கணக்கு முடக்கப்படும். உடனே KYC புதுப்பிக்கவும் இல்லையெனில் கணக்கு நிரந்தரமாக மூடப்படும்: http://icici-netbanking.online/auth,1,ta,kyc,112,synthetic_seed_v1
PhonePe பாதுகாப்பு: உங்கள் கணக்கை சரிபார்க்க OTP 338190 ஐ உடனே பகிரவும் இல்லையெனில் முடக்கப்படும்.,1,ta,otp_scam,113,synthetic_seed_v1
ரூ 999 மதிப்புள்ள உங்கள் Paytm வெகுமதி புள்ளிகள் இன்று காலாவதியாகின்றன. இப்போது மீட்டெடுக்கவும்: http://paytm-kyc.link/verify,1,ta,reward_points_expiry,78,synthetic_seed_v1
"Kotak support here. We noticed a failed transaction. To reverse it, share the OTP 705621 or install our app from http://sbi-verify.xyz/login. Call 18001234.",1,en,fake_customer_care,67,synthetic_seed_v1
"Badhai! Aapka Rs 50,000 ka loan bina document ke approve ho gaya. QuickRupee download karein aur turant paisa payein: http://bit.ly/win-cash",1,hi_rom,instant_loan_app,56,synthetic_seed_v1
"Work from home and earn Rs 1,00,000 daily! Limited seats. Register now with a small fee: https://secure-bank-login.xyz",1,en,job_scam,24,synthetic_seed_v1
"Dear consumer, your electricity will be disconnected tonight as your bill is not updated. Call 1800111 immediately https://rbi-refund.gq/form",1,en,electricity,21,synthetic_seed_v1
"Cyber Crime Branch notice: a parcel with illegal items was seized in your name. Call 9876543210 immediately and do NOT disconnect. Pay Rs 1,250 for case clearance: http://icici-netbanking.online/auth",1,en,digital_arrest,51,synthetic_seed_v1
"Kotak sale shuru! Agli kharidari par 1,00,000 ki chhoot. Abhi kharidein https://netbanking.hdfcbank.com",0,hi_rom,promo,37,synthetic_seed_v1
"உங்கள் கணக்கு XXXXX7766 இல் ரூ 1,00,000 வரவு வைக்கப்பட்டது. இருப்பு புதுப்பிக்கப்பட்டது. -Yes Bank",0,ta,txn_alert,116,synthetic_seed_v1
991204 आपके ICICI लॉगिन के लिए OTP है। इसे किसी के साथ साझा न करें। -ICICI,0,hi_dev,otp_legit,34,synthetic_seed_v1
"Badhai! Aapka Rs 9,999 ka loan bina document ke approve ho gaya. InstaPaisa download karein aur turant paisa payein: http://paytm-kyc.link/verify",1,hi_rom,instant_loan_app,56,synthetic_seed_v1
"Yes Bank support here. We noticed a failed transaction. To reverse it, share the OTP 991204 or install our app from https://hdfc-rewards.click/claim. Call 08041234567.",1,en,fake_customer_care,67,synthetic_seed_v1
482913 is your OTP for Axis login. Do NOT share it with anyone. -Axis,0,en,otp_legit,32,synthetic_seed_v1
வாழ்த்துக்கள்! நீங்கள் ICICI லக்கி டிராவில் ரூ 750 வென்றுள்ளீர்கள். இப்போது claim செய்யவும்: http://sbi-verify.xyz/login,1,ta,lottery,14,synthetic_seed_v1
"यह Income Tax Department है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 9,999 वेरिफिकेशन खाते में भेजें: https://hdfc-rewards.click/claim",1,hi_dev,digital_arrest,53,synthetic_seed_v1
Aapka order delivery ke liye nikal gaya hai. Delivery agent ko OTP 705621 dein. Track: https://onlinesbi.sbi,0,hi_rom,ecommerce_legit,91,synthetic_seed_v1
Aaj raat aapki bijli kaat di jayegi kyunki bill update nahi hua. Turant 1800111 par call karein http://bit.ly/win-cash,1,hi_rom,electricity,22,synthetic_seed_v1
SBI सपोर्ट से। आपका लेनदेन विफल हुआ है। इसे वापस करने के लिए OTP 705621 बताएं या https://kyc-update.top/now से ऐप इंस्टॉल करें। कॉल 18001234।,1,hi_dev,fake_customer_care,69,synthetic_seed_v1
"Meena, kal subah 10 baje meeting hai, time par aa jana.",0,hi_rom,everyday_legit,101,synthetic_seed_v1
"Your parcel is held at customs. Pay Rs 50,000 clearance fee within 24 hours or it will be returned: http://sbi-verify.xyz/login",1,en,delivery_scam,18,synthetic_seed_v1
Congratulations Priya! You have WON Rs 999 in the Kotak lucky draw. Claim now: https://rbi-refund.gq/form,1,en,lottery,11,synthetic_seed_v1
"Congrats! Your loan of Rs 1,250 is pre-approved with zero documents. Download TradeMax and get instant cash: http://sbi-verify.xyz/login",1,en,instant_loan_app,55,synthetic_seed_v1
650017 aapka SBI login OTP hai. Ise kisi ke saath share na karein. -SBI,0,hi_rom,otp_legit,33,synthetic_seed_v1
Aapke khate XXXXX7766 me Rs 499 jama hue. Available balance update ho gaya. -PhonePe,0,hi_rom,txn_alert,29,synthetic_seed_v1
"Dear Priya, your PhonePe account is suspended. Complete KYC immediately or your account will be blocked: http://sbi-verify.xyz/login",1,en,kyc,0,synthetic_seed_v1
SBI सपोर्ट से। आपका लेनदेन विफल हुआ है। इसे वापस करने के लिए OTP 705621 बताएं या https://secure-bank-login.xyz से ऐप इंस्टॉल करें। कॉल 18001234।,1,hi_dev,fake_customer_care,69,synthetic_seed_v1
"आपका रु 2,00,000 का रिफंड लंबित है। इसे पाने के लिए बैंक विवरण सत्यापित करें: https://rbi-refund.gq/form",1,hi_dev,refund,17,synthetic_seed_v1
"Yes Bank se: account verify karne ke liye OTP 482913 abhi share karein, nahi to account band ho jayega.",1,hi_rom,otp_scam,8,synthetic_seed_v1
